ID	PARAMETER_ID	CONCEPT	DOCULECT	SUBGROUP	VALUE	FORM	TOKENS	IPA	COGIDS_BROAD	COGIDS_FINE	LATITUDE	LONGITUDE	SOURCE
20499	35_five	FIVE	SantiagoApoalaMixtec	Mixtec	o̧ʔo̧	o̧ʔo̧	õ ʔ õ	õʔõ	244	244	17.6143	-97.0657	josserand1983mixtec
20501	109_water	WATER	YucunutiBenitoJuarezMixtec	Mixtec	tà-kʷìí	tà-kʷìí	t a ¹ + kʷ i ¹ i ⁵	ta¹+kʷi¹i⁵	222 400	222 400	17.63409	-97.89151	josserand1983mixtec
20506	82_rainprecipitation	RAIN (PRECIPITATION)	YucunutiBenitoJuarezMixtec	Mixtec	(ku̧u̧)-hàƀì	ku̧u̧-hàƀì	h a ¹ β i ¹	ha¹βi¹	586	586	17.63409	-97.89151	josserand1983mixtec
20509	160_cold	COLD	SantiagoApoalaMixtec	Mixtec	ƀiši	ƀiši	β i ʃ i	βiʃi	129	129	17.6143	-97.0657	josserand1983mixtec
20511	24_dew	DEW	YucunutiBenitoJuarezMixtec	Mixtec	žužu	žužu	ʒ u ʒ u	ʒuʒu	167	167	17.63409	-97.89151	josserand1983mixtec
20513	109_water	WATER	AlacatlatzalaMixtec	Mixtec	ⁿduta	ⁿduta	ⁿd u t a	ⁿduta	402	402	17.25	-98.58	josserand1983mixtec
20514	8_bigsingular	BIG (SINGULAR)	SantiagoApoalaMixtec	Mixtec	kaʔnu̧	kaʔnu̧	k a ʔ n ũ	kaʔnũ	44	44	17.6143	-97.0657	josserand1983mixtec
20515	189_smooth	SMOOTH	ChalcatongoHidalgoMixtec	Mixtec	lɨʔu	lɨʔu	l ɨ ʔ u	lɨʔu	660	660L	17.03226	-97.57074	josserand1983mixtec
20516	60_mountainorhill	MOUNTAIN OR HILL	YucunutiBenitoJuarezMixtec	Mixtec	žuku	žuku	ʒ u k u	ʒuku	437	437	17.63409	-97.89151	josserand1983mixtec
20519	139_lazy	LAZY	SantiagoApoalaMixtec	Mixtec	đusa	đusa	ð u s a	ðusa	377	377	17.6143	-97.0657	josserand1983mixtec
20521	122_beeswax	BEESWAX	YucunutiBenitoJuarezMixtec	Mixtec	ñu̧ma̧	ñu̧ma̧	ɲ ũ m ã	ɲũmã	33	33	17.63409	-97.89151	josserand1983mixtec
20524	66_near	NEAR	SantiagoApoalaMixtec	Mixtec	yači̧	yači̧	j a tʃ ĩ	jatʃĩ	459	459	17.6143	-97.0657	josserand1983mixtec
20526	62_mud	MUD	YucunutiBenitoJuarezMixtec	Mixtec	ⁿdēʔì	ⁿdēʔì	ⁿd e ³ ʔ i ¹	ⁿde³ʔi¹	449	449	17.63409	-97.89151	josserand1983mixtec
20529	70_nowortoday	NOW OR TODAY	SantiagoApoalaMixtec	Mixtec	ƀita	ƀita	β i t a	βita	501	501A	17.6143	-97.0657	josserand1983mixtec
20531	107_two	TWO	YucunutiBenitoJuarezMixtec	Mixtec	ʔivi	ʔivi	i β i	iβi	811	811	17.63409	-97.89151	josserand1983mixtec
20532	53_man	MAN	SanAgustinAtenangoMixtec	Mixtec	tʸaa	tʸaa	tʲ a a	tʲaa	414	414	17.61188	-98.01527	josserand1983mixtec
20534	137_half	HALF	SantiagoApoalaMixtec	Mixtec	đawa	đawa	ð a w a	ðawa	314	314	17.6143	-97.0657	josserand1983mixtec
20535	110_when	WHEN	ChalcatongoHidalgoMixtec	Mixtec	ⁿdɨ-kɨu	ⁿdɨ-kɨu	ⁿd ɨ + k ɨ u	ⁿdɨ+kɨu	770 163	770 163	17.03226	-97.57074	josserand1983mixtec
20536	38_four	FOUR	YucunutiBenitoJuarezMixtec	Mixtec	kò̧mì̧	kò̧mì̧	k õ ¹ m ĩ ¹	kõ¹mĩ¹	260	260	17.63409	-97.89151	josserand1983mixtec
20537	158_blood	BLOOD	SanAgustinAtenangoMixtec	Mixtec	nì̧ì̧	nì̧ì̧	n ĩ ¹ ĩ ¹	nĩ¹ĩ¹	65	65	17.61188	-98.01527	josserand1983mixtec
20539	114_word	WORD	SantiagoApoalaMixtec	Mixtec	to̧ʔo̧	to̧ʔo̧	t õ ʔ õ	tõʔõ	863	863	17.6143	-97.0657	josserand1983mixtec
20541	35_five	FIVE	YucunutiBenitoJuarezMixtec	Mixtec	ʔù̧ʔù̧	ʔù̧ʔù̧	ũ ¹ ʔ ũ ¹	ũ¹ʔũ¹	244	244	17.63409	-97.89151	josserand1983mixtec
20542	61_mouth	MOUTH	SanAgustinAtenangoMixtec	Mixtec	žuʔu	žuʔu	ʒ u ʔ u	ʒuʔu	447	447	17.61188	-98.01527	josserand1983mixtec
20544	110_when	WHEN	SantiagoApoalaMixtec	Mixtec	a̧ma̧	a̧ma̧	ã m ã	ãmã	840	840	17.6143	-97.0657	josserand1983mixtec
20545	53_man	MAN	SantaMariaChigmecatitlanMixtec	Mixtec	ti-ii	ti-ii	t i + i i	ti+ii	385 408	385 408	18.6303	-98.1046	josserand1983mixtec
20546	92_six	SIX	YucunutiBenitoJuarezMixtec	Mixtec	ʔí̧ù̧	ʔí̧ù̧	ĩ ⁵ ũ ¹	ĩ⁵ũ¹	652	652	17.63409	-97.89151	josserand1983mixtec
20547	193_swelling	SWELLING	SanAgustinAtenangoMixtec	Mixtec	na̧i̧	na̧i̧	n ã ĩ	nãĩ	742	742N	17.61188	-98.01527	josserand1983mixtec
20549	53_man	MAN	SantiagoCacaloxtepecMixtec	Mixtec	te-ʔii	te-ʔii	t e + ʔ i i	te+ʔii	385 408	385 408	17.7248	-97.7637	josserand1983mixtec
20550	25_disease	DISEASE	SantaMariaChigmecatitlanMixtec	Mixtec	kʷeʔe	kʷeʔe	kʷ e ʔ e	kʷeʔe	172	172	18.6303	-98.1046	josserand1983mixtec
20551	76_poor	POOR	YucunutiBenitoJuarezMixtec	Mixtec	ku-ⁿdaʔvi	ku-ⁿdaʔvi	ⁿd a ʔ β i	ⁿdaʔβi	548	548	17.63409	-97.89151	josserand1983mixtec
20552	182_pimple	PIMPLE	SanAgustinAtenangoMixtec	Mixtec	ⁿdiʔi	ⁿdiʔi	ⁿd i ʔ i	ⁿdiʔi	529	529	17.61188	-98.01527	josserand1983mixtec
20554	144_owner	OWNER	SantiagoCacaloxtepecMixtec	Mixtec	na̧ʔa̧	na̧ʔa̧	n ã ʔ ã	nãʔã	514	514	17.7248	-97.7637	josserand1983mixtec
20555	182_pimple	PIMPLE	SantaMariaChigmecatitlanMixtec	Mixtec	yu-čiṣ̌i	yu-čiṣ̌i	j u + tʃ i ʂ i	ju+tʃiʂi	1039 1004	1039 1004	18.6303	-98.1046	josserand1983mixtec
20556	160_cold	COLD	YucunutiBenitoJuarezMixtec	Mixtec	ƀiši	ƀiši	β i ʃ i	βiʃi	129	129	17.63409	-97.89151	josserand1983mixtec
20557	223_trousers	TROUSERS	SanAgustinAtenangoMixtec	Mixtec	sati	sati	s a t i	sati	802	802	17.61188	-98.01527	josserand1983mixtec
20559	196_tongue	TONGUE	SantiagoCacaloxtepecMixtec	Mixtec	žáà	žáà	ʒ a ⁵ a ¹	ʒa⁵a¹	781	781	17.7248	-97.7637	durr1987preliminary
20560	147_sandal	SANDAL	SantaMariaChigmecatitlanMixtec	Mixtec	ⁿǰaa	ⁿǰaa	ⁿdʒ a a	ⁿdʒaa	631	631	18.6303	-98.1046	josserand1983mixtec
20561	8_bigsingular	BIG (SINGULAR)	YucunutiBenitoJuarezMixtec	Mixtec	kaʔnu̧	kaʔnu̧	k a ʔ n ũ	kaʔnũ	44	44	17.63409	-97.89151	josserand1983mixtec
20562	192_stool	STOOL	SanAgustinAtenangoMixtec	Mixtec	tei	tei	t e i	tei	717	717	17.61188	-98.01527	josserand1983mixtec
20564	131_ear	EAR	SantiagoCacaloxtepecMixtec	Mixtec	loo	loo	l o o	loo	194	194L	17.7248	-97.7637	josserand1983mixtec
20565	177_mat	MAT	SantaMariaChigmecatitlanMixtec	Mixtec	yuwi	yuwi	j u w i	juwi	416	416	18.6303	-98.1046	josserand1983mixtec
20566	39_good	GOOD	YucunutiBenitoJuarezMixtec	Mixtec	ƀàʔa	ƀàʔa	β a ¹ ʔ a	βa¹ʔa	286	286	17.63409	-97.89151	josserand1983mixtec
20567	226_rat	RAT	SanAgustinAtenangoMixtec	Mixtec	ti-žoto	ti-žoto	t ĩ ¹ ĩ ⁵	tĩ¹ĩ⁵	444	444	17.61188	-98.01527	josserand1983mixtec
20569	37_foot	FOOT	SantiagoCacaloxtepecMixtec	Mixtec	sàʔà	sàʔà	s a ¹ ʔ a ¹	sa¹ʔa¹	258	258	17.7248	-97.7637	durr1987preliminary
20570	207_hawk	HAWK	SantaMariaChigmecatitlanMixtec	Mixtec	tađu̧	tađu̧	t a ð ũ	taðũ	192	192	18.6303	-98.1046	josserand1983mixtec
20571	98_tasty	TASTY	YucunutiBenitoJuarezMixtec	Mixtec	ʔahi	ʔahi	a h i	ahi	755	755	17.63409	-97.89151	josserand1983mixtec
20572	23_deer	DEER	SanAgustinAtenangoMixtec	Mixtec	sa-kʷaa	sa-kʷaa	s a + kʷ a a	sa+kʷaa	918 919	918 919	17.61188	-98.01527	josserand1983mixtec
20574	55_medicine	MEDICINE	SantiagoCacaloxtepecMixtec	Mixtec	tàtà	tàtà	t a ¹ t a ¹	ta¹ta¹	424	424	17.7248	-97.7637	durr1987preliminary
20575	226_rat	RAT	SantaMariaChigmecatitlanMixtec	Mixtec	stni̧i̧	stni̧i̧	s + tⁿ ĩ ĩ	s+tⁿĩĩ	9 444	9 444	18.6303	-98.1046	josserand1983mixtec
20576	236_loose	LOOSE	YucunutiBenitoJuarezMixtec	Mixtec	taža	taža	t a ʒ a	taʒa	407	407	17.63409	-97.89151	josserand1983mixtec
20577	217_herbaceousplant	HERBACEOUS PLANT	SanAgustinAtenangoMixtec	Mixtec	žuku	žuku	ʒ u k u	ʒuku	332	332	17.61188	-98.01527	josserand1983mixtec
20580	103_tortilla	TORTILLA	SantaMariaChigmecatitlanMixtec	Mixtec	đita	đita	ð i t a	ðita	789	789	18.6303	-98.1046	josserand1983mixtec
20581	118_yesterday	YESTERDAY	YucunutiBenitoJuarezMixtec	Mixtec	kuni	kuni	k u n i	kuni	878	878	17.63409	-97.89151	josserand1983mixtec
20582	19_cornfield	CORN FIELD	SanAgustinAtenangoMixtec	Mixtec	ʔiti	ʔiti	i t i	iti	145	145	17.61188	-98.01527	josserand1983mixtec
20584	154_bed	BED	SantiagoCacaloxtepecMixtec	Mixtec	šito	šito	ʃ i t o	ʃito	26	26	17.7248	-97.7637	josserand1983mixtec
20585	121_bean	BEAN	SantaMariaChigmecatitlanMixtec	Mixtec	ⁿduči	ⁿduči	ⁿd u tʃ i	ⁿdutʃi	24	24	18.6303	-98.1046	josserand1983mixtec
20586	70_nowortoday	NOW OR TODAY	YucunutiBenitoJuarezMixtec	Mixtec	ƀiti	ƀiti	β i t i	βiti	501	501	17.63409	-97.89151	josserand1983mixtec
20587	194_tassel	TASSEL	SanAgustinAtenangoMixtec	Mixtec	tīò-yókō	tīò-yókō	t i ³ o ¹ + j o ⁵ k o ³	ti³o¹+jo⁵ko³	697 751	697 751	17.61188	-98.01527	josserand1983mixtec
20589	9_bird	BIRD	SantiagoCacaloxtepecMixtec	Mixtec	tì-lāà	tì-lāà	t i ¹ + l a ³ a ¹	ti¹+la³a¹	9 49	9 49L	17.7248	-97.7637	durr1987preliminary
20590	171_honey	HONEY	SantaMariaChigmecatitlanMixtec	Mixtec	ⁿduđi	ⁿduđi	ⁿd u ð i	ⁿduði	344	344	18.6303	-98.1046	josserand1983mixtec
20591	21_day24hours	DAY (24 HOURS)	YucunutiBenitoJuarezMixtec	Mixtec	kuu	kuu	k u u	kuu	163	163	17.63409	-97.89151	josserand1983mixtec
20592	188_smokeexhaust	SMOKE (EXHAUST)	SanAgustinAtenangoMixtec	Mixtec	ni̧ʔma̧	ni̧ʔma̧	n ĩ ʔ m ã	nĩʔmã	682	682	17.61188	-98.01527	josserand1983mixtec
20595	96_stoneorrock	STONE OR ROCK	SantaMariaChigmecatitlanMixtec	Mixtec	yuu	yuu	j u u	juu	710	710	18.6303	-98.1046	josserand1983mixtec
20596	135_gourdbowl	GOURD BOWL	SanAgustinAtenangoMixtec	Mixtec	žasI	žasI	ʒ a s i̥	ʒasi̥	291	291	17.61188	-98.01527	josserand1983mixtec
20598	19_cornfield	CORN FIELD	SantiagoCacaloxtepecMixtec	Mixtec	iti	iti	i t i	iti	145	145	17.7248	-97.7637	josserand1983mixtec
20599	165_foam	FOAM	SantaMariaChigmecatitlanMixtec	Mixtec	i̧ñu̧	i̧ñu̧	ĩ ɲ ũ	ĩɲũ	250	250	18.6303	-98.1046	josserand1983mixtec
20600	133_blame	BLAME	YucunutiBenitoJuarezMixtec	Mixtec	kʷàči	kʷàči	kʷ a ¹ tʃ i	kʷa¹tʃi	61	61	17.63409	-97.89151	josserand1983mixtec
20601	100_thread	THREAD	SanAgustinAtenangoMixtec	Mixtec	žaʔa	žaʔa	ʒ a ʔ a	ʒaʔa	768	768	17.61188	-98.01527	josserand1983mixtec
20604	107_two	TWO	SantaMariaChigmecatitlanMixtec	Mixtec	uwi	uwi	u w i	uwi	811	811	18.6303	-98.1046	josserand1983mixtec
20605	15_childdescendant	CHILD (DESCENDANT)	YucuquimiOcampoMixtec	Mixtec	θe¹ʔe²	θe¹ʔe²	θ e ¹ ʔ e ³	θe¹ʔe³	103	103	17.57853	-97.89014	swanton2020observaciones
20606	179_net	NET	SanAgustinAtenangoMixtec	Mixtec	(ti)-ñu̧nu̧	ti-ñu̧nu̧	t i + ɲ ũ n ũ	ti+ɲũnũ	4 469	4 469	17.61188	-98.01527	josserand1983mixtec
20608	167_furrow	FURROW	SantiagoCacaloxtepecMixtec	Mixtec	žiku̧	žiku̧	ʒ i k ũ	ʒikũ	272	272	17.7248	-97.7637	josserand1983mixtec
20609	92_six	SIX	SantaMariaChigmecatitlanMixtec	Mixtec	i̧ñu̧	i̧ñu̧	ĩ ɲ ũ	ĩɲũ	652	652	18.6303	-98.1046	josserand1983mixtec
20610	109_water	WATER	SanAgustinAtenangoMixtec	Mixtec	ti-kʷii	ti-kʷii	t i + kʷ i i	ti+kʷii	222 400	222 400	17.61188	-98.01527	josserand1983mixtec
20612	121_bean	BEAN	SantiagoCacaloxtepecMixtec	Mixtec	ⁿdūčī	ⁿdūčī	ⁿd u ³ tʃ i ³	ⁿdu³tʃi³	24	24	17.7248	-97.7637	durr1987preliminary
20613	99_ten	TEN	SantaMariaChigmecatitlanMixtec	Mixtec	ùṣ̌ì	ùṣ̌ì	u ¹ ʂ i ¹	u¹ʂi¹	761	761	18.6303	-98.1046	josserand1983mixtec
20615	24_dew	DEW	SanAgustinAtenangoMixtec	Mixtec	žuu	žuu	ʒ u u	ʒuu	167	167	17.61188	-98.01527	josserand1983mixtec
20616	12_brotherofman	BROTHER (OF MAN)	AlcozaucaGuerreroMixtec	Mixtec	ɲa³ni²	ɲa³ni²	ɲ a ³ n i ²	ɲa³ni²	84	84	17.3687	-98.3969	swanton2020observaciones
20617	80_pumpkin	PUMPKIN	SantiagoCacaloxtepecMixtec	Mixtec	iki̧	iki̧	i k ĩ	ikĩ	570	570	17.7248	-97.7637	josserand1983mixtec
20618	94_smallsingular	SMALL (SINGULAR)	SantaMariaChigmecatitlanMixtec	Mixtec	peʔe	peʔe	p e ʔ e	peʔe	1024	1024	18.6303	-98.1046	josserand1983mixtec
20621	53_man	MAN	AlcozaucaGuerreroMixtec	Mixtec	taa	taa	t a a	taa	414	414	17.3687	-98.3969	josserand1983mixtec
20622	102_tomato	TOMATO	SantiagoCacaloxtepecMixtec	Mixtec	ti-na̧na̧-(na̧ʔnu̧)	ti-na̧na̧-na̧ʔnu̧	t i + n ã n ã + n ã ʔ n ũ	ti+nãnã+nãʔnũ	9 775 42	9 775 42	17.7248	-97.7637	josserand1983mixtec
20624	158_blood	BLOOD	YucuquimiOcampoMixtec	Mixtec	ɲi¹i¹	ɲi¹i¹	ɲ i ¹ i ¹	ɲi¹i¹	65	65	17.57853	-97.89014	swanton2020observaciones
20625	165_foam	FOAM	SanAgustinAtenangoMixtec	Mixtec	či-ʔì̧ù̧	či-ʔì̧ù̧	tʃ i + ʔ ĩ ¹ ũ ¹	tʃi+ʔĩ¹ũ¹	9 250	9 250	17.61188	-98.01527	josserand1983mixtec
20626	158_blood	BLOOD	AlcozaucaGuerreroMixtec	Mixtec	ni¹i⁴	ni¹i⁴	n i ¹ i ⁵	ni¹i⁵	65	65	17.3687	-98.3969	swanton2020observaciones
20627	170_griddle	GRIDDLE	SantiagoCacaloxtepecMixtec	Mixtec	šòò	šòò	ʃ o ¹ o ¹	ʃo¹o¹	310	310	17.7248	-97.7637	durr1987preliminary
20628	66_near	NEAR	SantaMariaChigmecatitlanMixtec	Mixtec	yatni̧	yatni̧	j a tⁿ ĩ	jatⁿĩ	459	459	18.6303	-98.1046	josserand1983mixtec
20629	136_hair	HAIR	YucuquimiOcampoMixtec	Mixtec	i³θi¹	i³θi¹	i ⁵ θ i ¹	i⁵θi¹	311	311	17.57853	-97.89014	swanton2020observaciones
20630	99_ten	TEN	SanAgustinAtenangoMixtec	Mixtec	ʔùšì	ʔùšì	u ¹ ʃ i ¹	u¹ʃi¹	761	761	17.61188	-98.01527	josserand1983mixtec
20631	61_mouth	MOUTH	AlcozaucaGuerreroMixtec	Mixtec	ju³ʔu⁴	ju³ʔu⁴	j u ³ ʔ u ⁵	ju³ʔu⁵	447	447	17.3687	-98.3969	swanton2020observaciones
20633	114_word	WORD	SantaMariaChigmecatitlanMixtec	Mixtec	tnu̧ʔu̧	tnu̧ʔu̧	tⁿ ũ ʔ ũ	tⁿũʔũ	863	863	18.6303	-98.1046	josserand1983mixtec
20634	131_ear	EAR	YucuquimiOcampoMixtec	Mixtec	soʔo	soʔo	s o ʔ o	soʔo	194	194	17.57853	-97.89014	josserand1983mixtec
20635	160_cold	COLD	SanAgustinAtenangoMixtec	Mixtec	ƀísì	ƀísì	β i ⁵ s i ¹	βi⁵si¹	129	129	17.61188	-98.01527	josserand1983mixtec
20636	131_ear	EAR	AlcozaucaGuerreroMixtec	Mixtec	soʔo	soʔo	s o ʔ o	soʔo	194	194	17.3687	-98.3969	josserand1983mixtec
20637	86_rope	ROPE	SantiagoCacaloxtepecMixtec	Mixtec	žōʔò	žōʔò	ʒ o ³ ʔ o ¹	ʒo³ʔo¹	619	619	17.7248	-97.7637	durr1987preliminary
20638	15_childdescendant	CHILD (DESCENDANT)	CoicoyanlasFloresMixtec	Mixtec	sèʔe	sèʔe	s e ¹ ʔ e	se¹ʔe	103	103	17.27301	-98.27588	josserand1983mixtec
20639	141_neck	NECK	YucuquimiOcampoMixtec	Mixtec	điko	điko	ð i k o	ðiko	465	465	17.57853	-97.89014	josserand1983mixtec
20640	8_bigsingular	BIG (SINGULAR)	SanAgustinAtenangoMixtec	Mixtec	kaʔnu̧	kaʔnu̧	k a ʔ n ũ	kaʔnũ	44	44	17.61188	-98.01527	josserand1983mixtec
20641	141_neck	NECK	AlcozaucaGuerreroMixtec	Mixtec	suku̧	suku̧	s u k ũ	sukũ	465	465	17.3687	-98.3969	josserand1983mixtec
20642	109_water	WATER	SantiagoCacaloxtepecMixtec	Mixtec	te-kʷii	te-kʷii	t e + kʷ i i	te+kʷii	222 400	222 400	17.7248	-97.7637	josserand1983mixtec
20643	144_owner	OWNER	CoicoyanlasFloresMixtec	Mixtec	ma̧ʔna̧	ma̧ʔna̧	m ã ʔ n ã	mãʔnã	515	515	17.27301	-98.27588	josserand1983mixtec
20644	205_fingernail	FINGERNAIL	YucuquimiOcampoMixtec	Mixtec	ʧi³ĩ¹	ʧi³ĩ¹	tʃ i ⁵ ĩ ¹	tʃi⁵ĩ¹	237	237	17.57853	-97.89014	swanton2020observaciones
20645	39_good	GOOD	SanAgustinAtenangoMixtec	Mixtec	ƀaʔa	ƀaʔa	β a ʔ a	βaʔa	286	286	17.61188	-98.01527	josserand1983mixtec
20647	146_river	RIVER	SantiagoCacaloxtepecMixtec	Mixtec	žute	žute	ʒ u t e	ʒute	607	607	17.7248	-97.7637	josserand1983mixtec
20648	197_tooth	TOOTH	CoicoyanlasFloresMixtec	Mixtec	nù̧ʔú̧	nù̧ʔú̧	n ũ ¹ ʔ ũ ⁵	nũ¹ʔũ⁵	785	785	17.27301	-98.27588	josserand1983mixtec
20650	157_bitter	BITTER	SanAgustinAtenangoMixtec	Mixtec	ʔia(-o)	ʔia-o	i a o	iao	51	51	17.61188	-98.01527	josserand1983mixtec
20651	25_disease	DISEASE	AlcozaucaGuerreroMixtec	Mixtec	kʷeʔe	kʷeʔe	kʷ e ʔ e	kʷeʔe	172	172	17.3687	-98.3969	josserand1983mixtec
20652	96_stoneorrock	STONE OR ROCK	SantiagoCacaloxtepecMixtec	Mixtec	žùù	žùù	ʒ u ¹ u ¹	ʒu¹u¹	710	710	17.7248	-97.7637	durr1987preliminary
20653	205_fingernail	FINGERNAIL	CoicoyanlasFloresMixtec	Mixtec	či̧i̧	či̧i̧	tʃ ĩ ĩ	tʃĩĩ	237	237	17.27301	-98.27588	josserand1983mixtec
20654	37_foot	FOOT	YucuquimiOcampoMixtec	Mixtec	saʔa	saʔa	s a ʔ a	saʔa	258	258	17.57853	-97.89014	josserand1983mixtec
20655	217_herbaceousplant	HERBACEOUS PLANT	XochapaMixtec	Mixtec	iva	iva	i ³ β a ³	i³βa³	333	333	17.38134	-98.44988	stark2013diccionario
20656	40_grass	GRASS	XochapaMixtec	Mixtec	ndió'o	ndió'o	ⁿdʲ + o ⁵ ʔ o ³	ⁿdʲ+o⁵ʔo³	320 140	320 140	17.38134	-98.44988	stark2013diccionario
20657	36_flower	FLOWER	XochapaMixtec	Mixtec	ita	ita	i ³ t a ³	i³ta³	246	246	17.38134	-98.44988	stark2013diccionario
20658	218_maguey	MAGUEY	XochapaMixtec	Mixtec	yaví	yaví	j a ³ β i ⁵	ja³βi⁵	409	409	17.38134	-98.44988	stark2013diccionario
20659	18_corn	CORN	XochapaMixtec	Mixtec	nu̠ní	nu̠ní	n u ¹ n i ⁵	nu¹ni⁵	141	141	17.38134	-98.44988	stark2013diccionario
20660	19_cornfield	CORN FIELD	XochapaMixtec	Mixtec	itu	itu	i ³ t u ³	i³tu³	145	145	17.38134	-98.44988	stark2013diccionario
20661	132_earofcornfresh	EAR OF CORN (FRESH)	XochapaMixtec	Mixtec	ndixín	ndixín	ⁿd i ³ ʃ ĩ ⁵	ⁿdi³ʃĩ⁵	199	199	17.38134	-98.44988	stark2013diccionario
20662	209_nixtamal	NIXTAMAL	XochapaMixtec	Mixtec	xá'a	xá'a	ʃ a ⁵ ʔ a ³	ʃa⁵ʔa³	492	492	17.38134	-98.44988	stark2013diccionario
20663	203_corndough	CORN DOUGH	XochapaMixtec	Mixtec	uxán	uxán	u ³ ʃ ã ⁵	u³ʃã⁵	142	142	17.38134	-98.44988	stark2013diccionario
20664	103_tortilla	TORTILLA	XochapaMixtec	Mixtec	xi̠tá	xi̠tá	ʃ i ¹ t a ⁵	ʃi¹ta⁵	789	789	17.38134	-98.44988	stark2013diccionario
20665	121_bean	BEAN	XochapaMixtec	Mixtec	nduchí	nduchí	ⁿd u ³ tʃ i ⁵	ⁿdu³tʃi⁵	24	24	17.38134	-98.44988	stark2013diccionario
20666	206_greenbean	GREEN BEAN	XochapaMixtec	Mixtec	ndìchì	ndìchì	ⁿd i ² tʃ i ²	ⁿdi²tʃi²	308	308	17.38134	-98.44988	stark2013diccionario
20667	124_chilipepper	CHILI PEPPER	XochapaMixtec	Mixtec	ya'á	ya'á	j a ³ ʔ a ⁵	ja³ʔa⁵	107	107	17.38134	-98.44988	stark2013diccionario
20669	87_salt	SALT	XochapaMixtec	Mixtec	ñi̠í	ñi̠í	ɲ i ¹ i ⁵	ɲi¹i⁵	624	624	17.38134	-98.44988	stark2013diccionario
20670	80_pumpkin	PUMPKIN	XochapaMixtec	Mixtec	ikín	ikín	i ³ k ĩ ⁵	i³kĩ⁵	570	570	17.38134	-98.44988	stark2013diccionario
20671	14_chayote	CHAYOTE	XochapaMixtec	Mixtec	nañá	nañá	n a ³ ɲ a ⁵	na³ɲa⁵	96	96	17.38134	-98.44988	stark2013diccionario
20672	97_sugarcane	SUGAR CANE	XochapaMixtec	Mixtec	ndo̠ó	ndo̠ó	ⁿd o ¹ o ⁵	ⁿdo¹o⁵	734	734	17.38134	-98.44988	stark2013diccionario
20674	31_fatfromanimals	FAT (FROM ANIMALS)	XochapaMixtec	Mixtec	xà'àn	xà'àn	ʃ a ² ʔ ã ²	ʃa²ʔã²	216	216	17.38134	-98.44988	stark2013diccionario
20675	27_egg	EGG	XochapaMixtec	Mixtec	ndi̠ví	ndi̠ví	ⁿd i ¹ β i ⁵	ⁿdi¹βi⁵	204	204	17.38134	-98.44988	stark2013diccionario
20676	102_tomato	TOMATO	XochapaMixtec	Mixtec	tinaná	ti-naná	t i ³ + n a ³ n a ⁵	ti³+na³na⁵	9 775	9 775	17.38134	-98.44988	stark2013diccionario
20677	214_sweetpotato	SWEET POTATO	XochapaMixtec	Mixtec	ña'mi	ña'mi	ɲ a ³ ʔ m i ³	ɲa³ʔmi³	738	738	17.38134	-98.44988	stark2013diccionario
20678	2_avocado	AVOCADO	XochapaMixtec	Mixtec	tìchí	tìchí	t i ² tʃ i ⁵	ti²tʃi⁵	8	8	17.38134	-98.44988	stark2013diccionario
20679	4_banana	BANANA	XochapaMixtec	Mixtec	chi̠ta̠	chi̠ta̠	tʃ i ¹ t a ¹	tʃi¹ta¹	14	14	17.38134	-98.44988	stark2013diccionario
20680	78_pricklypearcactus	PRICKLY PEAR CACTUS	XochapaMixtec	Mixtec	vi̠'ndá	vi̠'ndá	β i ¹ ʔ ⁿd a ⁵	βi¹ʔⁿda⁵	564	564	17.38134	-98.44988	stark2013diccionario
20681	176_mameyorzapote	MAMEY OR ZAPOTE	XochapaMixtec	Mixtec	ndiká xa̠'a̠	ndiká-xa̠'a̠	ⁿd i ³ k a ⁵ + ʃ a ¹ ʔ a ¹	ⁿdi³ka⁵+ʃa¹ʔa¹	411 258	411 258	17.38134	-98.44988	stark2013diccionario
20682	54_meat	MEAT	XochapaMixtec	Mixtec	kùñù	kùñù	k u ² ɲ u ²	ku²ɲu²	418	418	17.38134	-98.44988	stark2013diccionario
20683	170_griddle	GRIDDLE	XochapaMixtec	Mixtec	xi̠yó	xi̠yó	ʃ i ¹ j o ⁵	ʃi¹jo⁵	310	310	17.38134	-98.44988	stark2013diccionario
20684	17_cookingpot	COOKING POT	XochapaMixtec	Mixtec	ki̠si	ki̠si	k i ¹ s i ³	ki¹si³	138	138	17.38134	-98.44988	stark2013diccionario
20685	134_fire	FIRE	XochapaMixtec	Mixtec	ñu̠'u̠	ñu̠'u̠	ɲ u ¹ ʔ u ¹	ɲu¹ʔu¹	240	240	17.38134	-98.44988	stark2013diccionario
20686	153_ash	ASH	XochapaMixtec	Mixtec	ya̠á	ya̠á	j a ¹ a ⁵	ja¹a⁵	5	5	17.38134	-98.44988	stark2013diccionario
20687	168_garbage	GARBAGE	XochapaMixtec	Mixtec	mì'í	mì'í	m i ² ʔ i ⁵	mi²ʔi⁵	279	279	17.38134	-98.44988	stark2013diccionario
20688	75_plate	PLATE	XochapaMixtec	Mixtec	ko̠'ó	ko̠'ó	k o ¹ ʔ o ⁵	ko¹ʔo⁵	545	545	17.38134	-98.44988	stark2013diccionario
20689	200_boxorchest	BOX OR CHEST	XochapaMixtec	Mixtec	xa̠tún	xa̠tún	ʃ a ¹ t ũ ⁵	ʃa¹tũ⁵	79	79	17.38134	-98.44988	stark2013diccionario
