ID	DOCULECT	CONCEPT	SPANISH_GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE	VARIETY_CODE
8390	SanJuanCoatzospamMixtec_B	TREE	árbol	utu̧	utu̧	80	906			josserand1983mixtec		coat11
8652	SanPedroTututepecMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		tutu12
8715	CoicoyanlasFloresMixtec	TREE	árbol	ʔītú̧	ʔītú̧	80	906			josserand1983mixtec		coic11
9078	SanMartinEstadoMixtec	TREE	árbol	žito̧	žito̧	80	906			josserand1983mixtec		esta11
9168	CuatzoquitengoMixtec	TREE	árbol	itu̧	itu̧	80	906			josserand1983mixtec		cuat11
9192	SantiagoJamiltepecMixtec_B	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		jami11
9346	SanJoseSinicahuaMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		sini11
9452	SanPedroTidaaMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		tida11
9863	SanPedroCoxcaltepecCantarosMixtec	TREE	árbol	žu̧ʔnu̧	žu̧ʔnu̧	80	906			josserand1983mixtec		coxc11
9937	SantiagoTamazolaMixtec	TREE	árbol	ʔito	ʔito	80	906			josserand1983mixtec		tama12
9941	SantiagoTilantongoMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		tila11
9958	SanPedroCoxcaltepecCantarosMixtec	TREE	árbol	žu̧ʔNnu̧	žu̧ʔNnu̧	80	906			josserand1983mixtec		coxc11
10089	YucuquimiOcampoMixtec	TREE	árbol	žito	žito	80	906			josserand1983mixtec		yucu16
10167	SantosReyesTepejilloMixtec	TREE	árbol	ʔītò̧	ʔītò̧	80	906			josserand1983mixtec		reye11
10204	SantaMariaYucuhitiMixtec	TREE	árbol	yūtū̧	yūtū̧	80	906			josserand1983mixtec		yucu12
10233	SantiagoIxtayutlaMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		ixta11
10567	AlacatlatzalaMixtec_C	TREE	árbol	yitnò̧	yitnò̧	80	906			josserand1983mixtec		alac11
10606	SanAntonioNduayacoMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		ndua11
10790	YoloxochitlMixtec	TREE	árbol	itu̧	itu̧	80	906			josserand1983mixtec		yolo12
11115	SanPedroJicayanMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		jica12
11279	SanCristobalJamiltepecMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		cris11
11298	SanJorgeNuchitaMixtec	TREE	árbol	žito	žito	80	906			josserand1983mixtec		nuch11
11600	SantoTomasOcotepecMixtec_B	TREE	árbol	ñū̧tū̧	ñū̧tū̧	80	906			josserand1983mixtec		ocot11
12158	SanBartolomeYucuaneMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		yucu11
12697	SanBartoloSoyaltepecMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		soya11
13274	YutanduchiGuerreroMixtec	TREE	árbol	ñu̧nu̧	ñu̧nu̧	80	906			josserand1983mixtec		yuta11
13498	SanMiguelIxtapamMixtec	TREE	árbol	žutu̧	žutu̧	80	906			josserand1983mixtec		ixta13
13573	SanPedroJocotipacMixtec	TREE	árbol	yutu	yutu	80	906			josserand1983mixtec		joco11
13923	SanMiguelAchiutlaMixtec	TREE	árbol	žutNu̧	žutNu̧	80	906			josserand1983mixtec		achi11
13927	SanMiguelChicahuaMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		chic11
14194	SantiagoNundicheMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		nund12
14272	SanMiguelElGrandeMixtec_A	TREE	árbol	žu̧nu̧	žu̧nu̧	80	906			josserand1983mixtec		gran11
14502	SantiagoYosonduaMixtec_B	TREE	árbol	žuNnu̧	žuNnu̧	80	906			josserand1983mixtec		yoso11
14883	SanMartinPerasMixtec	TREE	árbol	ʔìtǔ̧	ʔìtǔ̧	80	906			josserand1983mixtec		pera11
14934	SantiagoTlazoyaltepecMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		tlaz11
15054	SantiagoTlazoyaltepecMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		tlaz11
15142	MetlatonocMixtec	TREE	árbol	yūtú̧	yūtú̧	80	906			josserand1983mixtec		metl11
15455	SantiagoChazumbaMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		chaz11
15607	SanMiguelProgresoMixtec	TREE	árbol	žatu̧	žatu̧	80	906			josserand1983mixtec		prog11
15664	LosTejocotesMixtec	TREE	árbol	yutu	yutu	80	906			josserand1983mixtec		tejo11
15952	SanAgustinMonteLobosMixtec	TREE	árbol	žu̧ʔnu̧	žu̧ʔnu̧	80	906			josserand1983mixtec		mont14
16017	SanMiguelAmatitlanMixtec	TREE	árbol	žutu̧	žutu̧	80	906			josserand1983mixtec		amat11
16156	SantaMariaYucunicocoMixtec	TREE	árbol	ʔītú̧	ʔītú̧	80	906			josserand1983mixtec		yucu15
16186	SantaMariaChigmecatitlanMixtec	TREE	árbol	yutnu̧	yutnu̧	80	906			josserand1983mixtec		chig11
16321	SanJuanMixtepecMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		mixt11
16391	XayacatlanBravoMixtec	TREE	árbol	yūtnù̧	yūtnù̧	80	906			josserand1983mixtec		xaya12
16484	SanAgustinAtenangoMixtec	TREE	árbol	yuto	yuto	80	906			josserand1983mixtec		aten11
16811	SanMiguelAhuehuetitlanMixtec	TREE	árbol	ʔito	ʔito	80	906			josserand1983mixtec		ahue11
16832	TepejilloMixtec	TREE	árbol	yutu	yutu	80	906			josserand1983mixtec		tepe11
17107	CosoltepecMixtec	TREE	árbol	yutu̧ⁿ	yutu̧ⁿ	80	906			josserand1983mixtec		coso11
17170	SantaMariaYolotepecMixtec	TREE	árbol	žutNu̧	žutNu̧	80	906			josserand1983mixtec		yolo11
17409	SantaCatarinaAdequezMixtec	TREE	árbol	žu̧Nnu̧	žu̧Nnu̧	80	906			josserand1983mixtec		adeq11
17523	SantaCatarinaAdequezMixtec	TREE	árbol	žu̧ʔNnu̧	žu̧ʔNnu̧	80	906			josserand1983mixtec		adeq11
17554	SantaMariaNutioMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		nuti11
17640	SantaMariaZacatepecMixtec	TREE	árbol	yutu̧ʔ	yutu̧ʔ	80	906			josserand1983mixtec		zaca11
17804	SantaCatarinaTlaltempanMixtec	TREE	árbol	yutnu̧	yutnu̧	80	906			josserand1983mixtec		tlal11
18299	SanLorenzoMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		lore11
18509	SantaMariaTataltepecMixtec	TREE	árbol	šuNnu̧	šuNnu̧	80	906			josserand1983mixtec		tata11
18622	SantaCruzBravoMixtec	TREE	árbol	itnu̧	itnu̧	80	906			josserand1983mixtec		brav11
18650	SantaCruzItundujiaMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		itun11
18699	SantaMariaAcatepecMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		acat11
18703	SantaLuciaMonteverdeMixtec	TREE	árbol	yutnu̧	yutnu̧	80	906			josserand1983mixtec		mont13
18728	SantaAnaCuauhtemocMixtec	TREE	árbol	žu̧tu̧	žu̧tu̧	80	906			josserand1983mixtec		cuau11
18762	SantaMariaApazcoMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		apas11
18764	SantaCatarinaEstetlaMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		este11
18816	SantiagoPinotepaNacionalMixtec	TREE	árbol	yutu	yutu	80	906			josserand1983mixtec		pino11
18917	SantaCatarinaMechoacanMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		mech11
19129	SantaMariaHuazolotitlanMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		huaz11
19649	SanJuanNumiMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		numi11
19947	SanSebastianMonteMixtec_B	TREE	árbol	žito	žito	80	906			josserand1983mixtec		mont12
20029	SanJuanTamazolaMixtec	TREE	árbol	žuNnu̧	žuNnu̧	80	906			josserand1983mixtec		tama11
20041	PinotepaDonLuisMixtec	TREE	árbol	yutu̧	yutu̧	80	906			josserand1983mixtec		pino12
20137	SanMartinDuraznosMixtec_B	TREE	árbol	ītù̧	ītù̧	80	906			josserand1983mixtec		dura11
20303	SanSebastianTecomaxtlahuacaMixtec	TREE	árbol	ʔítò	ʔítò	80	906			josserand1983mixtec		teco11
20422	ChalcatongoHidalgoMixtec_B	TREE	árbol	žu̧nu̧	žu̧nu̧	80	906			josserand1983mixtec		chal11
20433	YucunutiBenitoJuarezMixtec	TREE	árbol	žito	žito	80	906			josserand1983mixtec		yucu13
20440	AlacatlatzalaMixtec_C	TREE	árbol	yitò̧	yitò̧	80	906			josserand1983mixtec		alac11
20595	SantiagoCacaloxtepecMixtec	TREE	árbol	žitu̧	žitu̧	80	906			josserand1983mixtec		caca11
21120	SantoDomingoNundoMixtec	TREE	árbol	žutu̧	žutu̧	80	906			josserand1983mixtec		nund13
21210	SanPedroySanPabloTeposcolula1600Mixtec	TREE	árbol	yutnu̧	yutnu̧	80	906			josserand1983mixtec		tepo01
21620	SanAntonioHuitepecMixtec	TREE	árbol	žuN(n)u̧	žuNnu̧	80	906			josserand1983mixtec		huit11
21731	SantiagoApoalaMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		apoa11
21856	ZapotitlanPalmasMixtec	TREE	árbol	yuto	yuto	80	906			josserand1983mixtec		zapo11
723	SantaMariaChigmecatitlanMixtec	TROUSERS	calzón, pantalón	ṣ̌ata	ṣ̌ata	41	809			josserand1983mixtec		chig11
1339	SanAndresNuxinoMixtec	TROUSERS	calzón, pantalón	šetʸu	šetʸu	41	809			josserand1983mixtec		nuxi11
1797	SanJuanColoradoMixtec_B	TROUSERS	calzón, pantalón	ti-čaʔa	ti-čaʔa	41	809			josserand1983mixtec		colo11
2253	SanJuanMixtepecMixtec	TROUSERS	calzón, pantalón	čatu	čatu	41	809			josserand1983mixtec		mixt11
2342	SanMartinEstadoMixtec	TROUSERS	calzón, pantalón	sati	sati	41	809			josserand1983mixtec		esta11
2526	SantoDomingoNuxaaMixtec	TROUSERS	calzón, pantalón	šetʸu	šetʸu	41	809			josserand1983mixtec		nuxa11
2656	SantoDomingoTonahuixtlaMixtec	TROUSERS	calzón, pantalón	satu	satu	41	809			josserand1983mixtec		tona11
2819	SanMateoSindihuiMixtec	TROUSERS	calzón, pantalón	žetu	žetu	41	809			josserand1983mixtec		sind11
2901	SantiagoJuxtlahuacaMixtec	TROUSERS	calzón, pantalón	satu	satu	41	809			josserand1983mixtec		juxt11
3196	GuadalupeVillahermosaMixtec	TROUSERS	calzón, pantalón	saȼi	saȼi	41	809			josserand1983mixtec		guad11
3312	TepangoMixtec_B	TROUSERS	calzón, pantalón	šaʰtu	šaʰtu	41	809			josserand1983mixtec		ayut11
4019	SanLuisMoreliaMixtec	TROUSERS	calzón, pantalón	šati	šati	41	809			josserand1983mixtec		more11
4397	SantaMariaPenolesMixtec	TROUSERS	calzón, pantalón	kàrsòni̧	kàrsòni̧	41	809			josserand1983mixtec		peno11
4397	SantaMariaPenolesMixtec	TROUSERS	calzón, pantalón	kàrsòni̧	kàrsòni̧	41	809			josserand1983mixtec		peno11
5340	AlcozaucaGuerreroMixtec	TROUSERS	calzón, pantalón	šatu	šatu	41	809			josserand1983mixtec		alco11
5404	SanPedroAtoyacMixtec	TROUSERS	calzón, pantalón	čatu	čatu	41	809			josserand1983mixtec		atoy11
6014	CoicoyanlasFloresMixtec	TROUSERS	calzón, pantalón	šatu	šatu	41	809			josserand1983mixtec		coic11
6444	CuatzoquitengoMixtec	TROUSERS	calzón, pantalón	šati	šati	41	809			josserand1983mixtec		cuat11
6456	SanMiguelPiedrasMixtec	TROUSERS	calzón, pantalón	žetu	žetu	41	809			josserand1983mixtec		pied11
6821	SanMiguelTlacotepecMixtec	TROUSERS	calzón, pantalón	sʸatü	sʸatü	41	809			josserand1983mixtec		tlac12
6833	SanPedroTututepecMixtec	TROUSERS	calzón, pantalón	kʸutu-čaʔa	kʸutu-čaʔa	41	809			josserand1983mixtec		tutu12
6937	SantiagoJamiltepecMixtec_B	TROUSERS	calzón, pantalón	kutu-čaʔa	kutu-čaʔa	41	809			josserand1983mixtec		jami11
6944	SanPedroTidaaMixtec	TROUSERS	calzón, pantalón	satu	satu	41	809			josserand1983mixtec		tida11
7128	SantiagoIxtayutlaMixtec	TROUSERS	calzón, pantalón	čatu	čatu	41	809			josserand1983mixtec		ixta11
7383	SantiagoTilantongoMixtec	TROUSERS	calzón, pantalón	ṣ̌atu	ṣ̌atu	41	809			josserand1983mixtec		tila11
7748	SantiagoTamazolaMixtec	TROUSERS	calzón, pantalón	šati	šati	41	809			josserand1983mixtec		tama12
7758	SantoTomasOcotepecMixtec_B	TROUSERS	calzón, pantalón	xātù	xātù	41	809			josserand1983mixtec		ocot11
7962	SantosReyesTepejilloMixtec	TROUSERS	calzón, pantalón	šatu	šatu	41	809			josserand1983mixtec		reye11
8352	SanJorgeNuchitaMixtec	TROUSERS	calzón, pantalón	sati	sati	41	809			josserand1983mixtec		nuch11
8838	SanPedroJicayanMixtec	TROUSERS	calzón, pantalón	čatu	čatu	41	809			josserand1983mixtec		jica12
9159	ChalcatongoHidalgoMixtec_B	TROUSERS	calzón, pantalón	kalso̧ni̧	kalso̧ni̧	41	809			josserand1983mixtec		chal11
9250	SanBartolomeYucuaneMixtec	TROUSERS	calzón, pantalón	xatu	xatu	41	809			josserand1983mixtec		yucu11
9966	SanBartoloSoyaltepecMixtec	TROUSERS	calzón, pantalón	kalso̧ni̧	kalso̧ni̧	41	809			josserand1983mixtec		soya11
10335	SantiagoIxtaltepecMixtec	TROUSERS	calzón, pantalón	satu	satu	41	809			josserand1983mixtec		ixta12
10804	SanMiguelChicahuaMixtec	TROUSERS	calzón, pantalón	đo̧ʔno̧ kʷiši	đo̧ʔno̧ kʷiši	41	809			josserand1983mixtec		chic11
11744	SantaMariaZacatepecMixtec	TROUSERS	calzón, pantalón	čatu	čatu	41	809			josserand1983mixtec		zaca11
12204	SanMartinPerasMixtec	TROUSERS	calzón, pantalón	šaAtu	šaAtu	41	809			josserand1983mixtec		pera11
13259	SantiagoYosonduaMixtec_B	TROUSERS	calzón, pantalón	kalso̧n	kalso̧n	41	809			josserand1983mixtec		yoso11
13349	SanMiguelAhuehuetitlanMixtec	TROUSERS	calzón, pantalón	šati	šati	41	809			josserand1983mixtec		ahue11
13489	SantiagoChazumbaMixtec	TROUSERS	calzón, pantalón	satu	satu	41	809			josserand1983mixtec		chaz11
13786	XayacatlanBravoMixtec	TROUSERS	calzón, pantalón	sātū	sātū	41	809			josserand1983mixtec		xaya12
14024	TepejilloMixtec	TROUSERS	calzón, pantalón	satu	satu	41	809			josserand1983mixtec		tepe11
14224	Proto-Mixtec	TROUSERS	calzón, pantalón	xetu	xetu	41	809			josserand1983mixtec		prom01
14296	CosoltepecMixtec	TROUSERS	calzón, pantalón	satu	satu	41	809			josserand1983mixtec		coso11
14533	SanAgustinChayucoMixtec	TROUSERS	calzón, pantalón	čoto-čaʔa	čoto-čaʔa	41	809			josserand1983mixtec		chay11
14584	SantaLuciaMonteverdeMixtec	TROUSERS	calzón, pantalón	su̧nu̧-ka	su̧nu̧-ka	41	809			josserand1983mixtec		mont13
14954	SantaMariaYucunicocoMixtec	TROUSERS	calzón, pantalón	čātù	čātù	41	809			josserand1983mixtec		yucu15
15100	CahuatacheMixtec	TROUSERS	calzón, pantalón	šati	šati	41	809			josserand1983mixtec		cahu11
15340	SanAgustinMonteLobosMixtec	TROUSERS	calzón, pantalón	kalso̧ni̧	kalso̧ni̧	41	809			josserand1983mixtec		mont14
15502	SantaCatarinaTlaltempanMixtec	TROUSERS	calzón, pantalón	satu-ma̧a̧	satu-ma̧a̧	41	809			josserand1983mixtec		tlal11
15672	SantaCruzBravoMixtec	TROUSERS	calzón, pantalón	šatu	šatu	41	809			josserand1983mixtec		brav11
15785	SanLorenzoMixtec	TROUSERS	calzón, pantalón	ti-čaʔa	ti-čaʔa	41	809			josserand1983mixtec		lore11
16068	SantaCruzItundujiaMixtec	TROUSERS	calzón, pantalón	so̧no̧-kaʔa	so̧no̧-kaʔa	41	809			josserand1983mixtec		itun11
16258	SantaAnaCuauhtemocMixtec	TROUSERS	calzón, pantalón	đɨʔɨ	đɨʔɨ	41	809			josserand1983mixtec		cuau11
16324	SantaCatarinaMechoacanMixtec	TROUSERS	calzón, pantalón	ti-čaʔa	ti-čaʔa	41	809			josserand1983mixtec		mech11
16340	SantiagoPinotepaNacionalMixtec	TROUSERS	calzón, pantalón	čatu	čatu	41	809			josserand1983mixtec		pino11
16466	SantaMariaAcatepecMixtec	TROUSERS	calzón, pantalón	kutu-saʔa	kutu-saʔa	41	809			josserand1983mixtec		acat11
16531	SantaMariaHuazolotitlanMixtec	TROUSERS	calzón, pantalón	kutu-čaʔa	kutu-čaʔa	41	809			josserand1983mixtec		huaz11
17123	SantaMariaJicaltepecMixtec	TROUSERS	calzón, pantalón	čatu	čatu	41	809			josserand1983mixtec		jica11
17909	SanFranciscoSayultepecMixtec	TROUSERS	calzón, pantalón	čatu	čatu	41	809			josserand1983mixtec		sayu11
18124	CuyamecalcoVillaZaragozaMixtec	TROUSERS	calzón, pantalón	ti̧ʔi̧	ti̧ʔi̧	41	809			josserand1983mixtec		cuya11
18142	SantiagoNuyooMixtec	TROUSERS	calzón, pantalón	žātū	žātū	41	809			josserand1983mixtec		nuyo11
18778	SanAgustinTlacotepecMixtec	TROUSERS	calzón, pantalón	itNi̧	itNi̧	41	809			josserand1983mixtec		tlac11
18979	SanPedroySanPabloTeposcolula1600Mixtec	TROUSERS	calzón, pantalón	satu	satu	41	809			josserand1983mixtec		tepo01
19062	IxpantepecNievesMixtec	TROUSERS	calzón, pantalón	sači	sači	41	809			josserand1983mixtec		ixpa11
19258	SanAntonioTepetlapaMixtec	TROUSERS	calzón, pantalón	čatu	čatu	41	809			josserand1983mixtec		tepe12
19562	SanJuanNumiMixtec	TROUSERS	calzón, pantalón	kalso̧n	kalso̧n	41	809			josserand1983mixtec		numi11
19927	PinotepaDonLuisMixtec	TROUSERS	calzón, pantalón	čatu	čatu	41	809			josserand1983mixtec		pino12
19965	SanJuanTamazolaMixtec	TROUSERS	calzón, pantalón	žatu	žatu	41	809			josserand1983mixtec		tama11
20008	SanMartinDuraznosMixtec_B	TROUSERS	calzón, pantalón	šati	šati	41	809			josserand1983mixtec		dura11
20199	SanSebastianTecomaxtlahuacaMixtec	TROUSERS	calzón, pantalón	šati	šati	41	809			josserand1983mixtec		teco11
20299	SanJuanTeitaMixtec	TROUSERS	calzón, pantalón	ṣ̌etu	ṣ̌etu	41	809			josserand1983mixtec		teit11
20375	YucunutiBenitoJuarezMixtec	TROUSERS	calzón, pantalón	sati	sati	41	809			josserand1983mixtec		yucu13
20558	SanAgustinAtenangoMixtec	TROUSERS	calzón, pantalón	sati	sati	41	809			josserand1983mixtec		aten11
20814	YoloxochitlMixtec	TROUSERS	calzón, pantalón	satu	satu	41	809			josserand1983mixtec		yolo12
20883	SantaMariaYucuhitiMixtec	TROUSERS	calzón, pantalón	yàtù	yàtù	41	809			josserand1983mixtec		yucu12
21596	SanAntonioHuitepecMixtec	TROUSERS	calzón, pantalón	kasu̧ni̧	kasu̧ni̧	41	809			josserand1983mixtec		huit11
21724	SantiagoApoalaMixtec	TROUSERS	calzón, pantalón	đo̧ʔno̧-kʷiši̧	đo̧ʔno̧-kʷiši̧	41	809			josserand1983mixtec		apoa11
21778	SantiagoCacaloxtepecMixtec	TROUSERS	calzón, pantalón	sati	sati	41	809			josserand1983mixtec		caca11
21832	ZapotitlanPalmasMixtec	TROUSERS	calzón, pantalón	satʸu	satʸu	41	809			josserand1983mixtec		zapo11
13479	SanBartoloSoyaltepecMixtec	TUBE	caños	šiči	šiči	94	2956			josserand1983mixtec		soya11
683	ChalcatongoHidalgoMixtec_B	TWO	dos	uu	uu	158	1498			josserand1983mixtec		chal11
872	SanAgustinChayucoMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		chay11
1378	SanAndresNuxinoMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		nuxi11
1840	SanJuanColoradoMixtec_B	TWO	dos	uƀi	uƀi	158	1498			josserand1983mixtec		colo11
1960	CosoltepecMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		coso11
2220	SanJuanDiuxiMixtec_B	TWO	dos	uu	uu	158	1498			josserand1983mixtec		diux11
2305	SanMartinDuraznosMixtec_B	TWO	dos	ʔìvì	ʔìvì	158	1498			josserand1983mixtec		dura11
2391	SanMartinEstadoMixtec	TWO	dos	iƀi	iƀi	158	1498			josserand1983mixtec		esta11
2600	SantoDomingoNuxaaMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		nuxa11
2676	SanMartinPerasMixtec	TWO	dos	ʔivi	ʔivi	158	1498			josserand1983mixtec		pera11
2773	SanMateoPenascoMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		pena12
2890	SanMateoSindihuiMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		sind11
2934	SantiagoJuxtlahuacaMixtec	TWO	dos	uƀi	uƀi	158	1498			josserand1983mixtec		juxt11
2976	SantiagoNundicheMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		nund12
3154	ElRosarioMicaltepecMixtec	TWO	dos	ui	ui	158	1498			josserand1983mixtec		mica11
3574	LosTejocotesMixtec	TWO	dos	uƀi	uƀi	158	1498			josserand1983mixtec		tejo11
3858	SanJeronimoProgresoMixtec_B	TWO	dos	ʔiƀi	ʔiƀi	158	1498			josserand1983mixtec		prog12
3965	SanLorenzoMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		lore11
3966	SanLorenzoMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		lore11
4083	SanLuisMoreliaMixtec	TWO	dos	iƀi	iƀi	158	1498			josserand1983mixtec		more11
4148	SanPedroySanPabloTeposcolula1600Mixtec	TWO	dos	uvi	uvi	158	1498			josserand1983mixtec		tepo01
4269	SanPedroYucunamaMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		yucu14
4419	SantiagoChazumbaMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		chaz11
4808	SanPedroTututepecMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		tutu12
4860	SantaMariaPenolesMixtec	TWO	dos	ʔúú	ʔúú	158	1498			josserand1983mixtec		peno11
5204	SanJeronimoXayacatlanMixtec	TWO	dos	ui	ui	158	1498			josserand1983mixtec		xaya11
5263	SanAgustinAtenangoMixtec	TWO	dos	ʔìvì	ʔìvì	158	1498			josserand1983mixtec		aten11
5329	SanMiguelAmatitlanMixtec	TWO	dos	uƀi	uƀi	158	1498			josserand1983mixtec		amat11
5331	SanMiguelChicahuaMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		chic11
5343	CahuatacheMixtec	TWO	dos	owi	owi	158	1498			josserand1983mixtec		cahu11
6084	YucuquimiOcampoMixtec	TWO	dos	iƀi	iƀi	158	1498			josserand1983mixtec		yucu16
6187	SanMiguelElGrandeMixtec_A	TWO	dos	uū	uū	158	1498			josserand1983mixtec		gran11
6208	SanPedroJocotipacMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		joco11
6326	SanPedroJocotipacMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		joco11
6386	SantaMariaTataltepecMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		tata11
6744	TepangoMixtec_B	TWO	dos	ūvi	ūvi	158	1498			josserand1983mixtec		ayut11
6839	SantaCruzNundacoMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		nund11
6901	SantiagoCacaloxtepecMixtec	TWO	dos	üü	üü	158	1498			josserand1983mixtec		caca11
7326	XayacatlanBravoMixtec	TWO	dos	ùì	ùì	158	1498			josserand1983mixtec		xaya12
7470	SantaMariaNutioMixtec	TWO	dos	uƀi	uƀi	158	1498			josserand1983mixtec		nuti11
8003	SantaCatarinaAdequezMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		adeq11
8916	SanMiguelAhuehuetitlanMixtec	TWO	dos	ʔìvì	ʔìvì	158	1498			josserand1983mixtec		ahue11
8944	TotoltepecGuerreroMixtec	TWO	dos	ui	ui	158	1498			josserand1983mixtec		toto12
9293	SanEstebanAtatlahucaMixtec_B	TWO	dos	uu	uu	158	1498			josserand1983mixtec		atat11
9564	SantaMariaHuazolotitlanMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		huaz11
9625	SantaCatarinaTlaltempanMixtec	TWO	dos	uƀi	uƀi	158	1498			josserand1983mixtec		tlal11
9661	SantaCruzBravoMixtec	TWO	dos	owi	owi	158	1498			josserand1983mixtec		brav11
9687	SantaMariaHuazolotitlanMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		huaz11
9734	SanSebastianTecomaxtlahuacaMixtec	TWO	dos	ʔīƀì	ʔīƀì	158	1498			josserand1983mixtec		teco11
9817	SantaCatarinaMechoacanMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		mech11
9854	SanSebastianTecomaxtlahuacaMixtec	TWO	dos	ʔìƀì	ʔìƀì	158	1498			josserand1983mixtec		teco11
9885	SantaMariaAcatepecMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		acat11
9910	SantaAnaCuauhtemocMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		cuau11
9914	SantaCatarinaEstetlaMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		este11
9927	SantiagoNuyooMixtec	TWO	dos	ʔùwì	ʔùwì	158	1498			josserand1983mixtec		nuyo11
9929	SantaCatarinaMechoacanMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		mech11
9982	SantaMariaApazcoMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		apas11
10154	GuadalupeVillahermosaMixtec	TWO	dos	ʔìvì	ʔìvì	158	1498			josserand1983mixtec		guad11
10333	AlcozaucaGuerreroMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		alco11
10362	SantaCruzItundujiaMixtec	TWO	dos	ɨwɨ	ɨwɨ	158	1498			josserand1983mixtec		itun11
10379	SantaLuciaMonteverdeMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		mont13
10641	Proto-Mixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		prom01
10853	SanFranciscolasFloresMixtec	TWO	dos	iƀi	iƀi	158	1498			josserand1983mixtec		flor11
10996	SanJuanYutaMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		yuta12
11214	SanAgustinChayucoMixtec	TWO	dos	uwi	uwi	158	1498			josserand1983mixtec		chay11
11343	SanMiguelPiedrasMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		pied11
11568	SantaMariaJicaltepecMixtec	TWO	dos	uƀi	uƀi	158	1498			josserand1983mixtec		jica11
11731	SantiagoTlazoyaltepecMixtec	TWO	dos	uu	uu	158	1498			josserand1983mixtec		tlaz11
